Year,ISO_Code,Temperature,Humidity,Wind_Speed,Solar_Radiation,Temp_Lag1,Humidity_Lag1,Wind_Lag1,Solar_Lag1,Temp_Lag2,Humidity_Lag2,Wind_Lag2,Solar_Lag2,Temp_Lag3,Humidity_Lag3,Wind_Lag3,Solar_Lag3,Temp_Lag4,Humidity_Lag4,Wind_Lag4,Solar_Lag4,Temp_Lag5,Humidity_Lag5,Wind_Lag5,Solar_Lag5
2002,CPV,24.33128767,79.36230137,6.213808219,5.789729041,24.4100274,79.92268493,5.82569863,5.883653151,24.0186612,80.12229508,6.24579235,5.831040437,23.77931507,79.93410959,6.100684932,5.763354795,24.59556164,80.18293151,5.733068493,5.720987397,24.38961644,78.956,5.865452055,5.8644
2003,CPV,24.3700274,78.95569863,5.981424658,5.792349589,24.33128767,79.36230137,6.213808219,5.789729041,24.4100274,79.92268493,5.82569863,5.883653151,24.0186612,80.12229508,6.24579235,5.831040437,23.77931507,79.93410959,6.100684932,5.763354795,24.59556164,80.18293151,5.733068493,5.720987397
2004,CPV,24.43540984,79.10409836,5.95931694,5.905443169,24.3700274,78.95569863,5.981424658,5.792349589,24.33128767,79.36230137,6.213808219,5.789729041,24.4100274,79.92268493,5.82569863,5.883653151,24.0186612,80.12229508,6.24579235,5.831040437,23.77931507,79.93410959,6.100684932,5.763354795
2005,CPV,24.77487671,79.50890411,5.793205479,5.743975616,24.43540984,79.10409836,5.95931694,5.905443169,24.3700274,78.95569863,5.981424658,5.792349589,24.33128767,79.36230137,6.213808219,5.789729041,24.4100274,79.92268493,5.82569863,5.883653151,24.0186612,80.12229508,6.24579235,5.831040437
2006,CPV,24.37715068,79.26860274,5.999780822,5.854158356,24.77487671,79.50890411,5.793205479,5.743975616,24.43540984,79.10409836,5.95931694,5.905443169,24.3700274,78.95569863,5.981424658,5.792349589,24.33128767,79.36230137,6.213808219,5.789729041,24.4100274,79.92268493,5.82569863,5.883653151
2007,CPV,24.24049315,78.59063014,6.303972603,5.90463589,24.37715068,79.26860274,5.999780822,5.854158356,24.77487671,79.50890411,5.793205479,5.743975616,24.43540984,79.10409836,5.95931694,5.905443169,24.3700274,78.95569863,5.981424658,5.792349589,24.33128767,79.36230137,6.213808219,5.789729041
2008,CPV,24.48478142,79.03677596,5.970655738,5.798136885,24.24049315,78.59063014,6.303972603,5.90463589,24.37715068,79.26860274,5.999780822,5.854158356,24.77487671,79.50890411,5.793205479,5.743975616,24.43540984,79.10409836,5.95931694,5.905443169,24.3700274,78.95569863,5.981424658,5.792349589
2009,CPV,24.18126027,79.1649863,6.316,5.906449589,24.48478142,79.03677596,5.970655738,5.798136885,24.24049315,78.59063014,6.303972603,5.90463589,24.37715068,79.26860274,5.999780822,5.854158356,24.77487671,79.50890411,5.793205479,5.743975616,24.43540984,79.10409836,5.95931694,5.905443169
2010,CPV,25.29210959,78.4990411,5.536821918,5.877155616,24.18126027,79.1649863,6.316,5.906449589,24.48478142,79.03677596,5.970655738,5.798136885,24.24049315,78.59063014,6.303972603,5.90463589,24.37715068,79.26860274,5.999780822,5.854158356,24.77487671,79.50890411,5.793205479,5.743975616
2011,CPV,24.68112329,77.14728767,6.225643836,5.882293699,25.29210959,78.4990411,5.536821918,5.877155616,24.18126027,79.1649863,6.316,5.906449589,24.48478142,79.03677596,5.970655738,5.798136885,24.24049315,78.59063014,6.303972603,5.90463589,24.37715068,79.26860274,5.999780822,5.854158356
2012,CPV,24.31590164,77.51959016,6.044644809,5.725569126,24.68112329,77.14728767,6.225643836,5.882293699,25.29210959,78.4990411,5.536821918,5.877155616,24.18126027,79.1649863,6.316,5.906449589,24.48478142,79.03677596,5.970655738,5.798136885,24.24049315,78.59063014,6.303972603,5.90463589
2013,CPV,24.39432877,78.55717808,6.081890411,5.895368219,24.31590164,77.51959016,6.044644809,5.725569126,24.68112329,77.14728767,6.225643836,5.882293699,25.29210959,78.4990411,5.536821918,5.877155616,24.18126027,79.1649863,6.316,5.906449589,24.48478142,79.03677596,5.970655738,5.798136885
2014,CPV,23.97630137,78.14235616,6.244219178,5.99458411,24.39432877,78.55717808,6.081890411,5.895368219,24.31590164,77.51959016,6.044644809,5.725569126,24.68112329,77.14728767,6.225643836,5.882293699,25.29210959,78.4990411,5.536821918,5.877155616,24.18126027,79.1649863,6.316,5.906449589
2015,CPV,24.07265753,79.15906849,5.944273973,5.615759178,23.97630137,78.14235616,6.244219178,5.99458411,24.39432877,78.55717808,6.081890411,5.895368219,24.31590164,77.51959016,6.044644809,5.725569126,24.68112329,77.14728767,6.225643836,5.882293699,25.29210959,78.4990411,5.536821918,5.877155616
2016,CPV,24.39185792,79.2439071,5.934918033,5.756960109,24.07265753,79.15906849,5.944273973,5.615759178,23.97630137,78.14235616,6.244219178,5.99458411,24.39432877,78.55717808,6.081890411,5.895368219,24.31590164,77.51959016,6.044644809,5.725569126,24.68112329,77.14728767,6.225643836,5.882293699
2017,CPV,24.59265753,78.05117808,5.903315068,5.897894521,24.39185792,79.2439071,5.934918033,5.756960109,24.07265753,79.15906849,5.944273973,5.615759178,23.97630137,78.14235616,6.244219178,5.99458411,24.39432877,78.55717808,6.081890411,5.895368219,24.31590164,77.51959016,6.044644809,5.725569126
2018,CPV,23.62690411,78.43213699,6.384054795,5.916464932,24.59265753,78.05117808,5.903315068,5.897894521,24.39185792,79.2439071,5.934918033,5.756960109,24.07265753,79.15906849,5.944273973,5.615759178,23.97630137,78.14235616,6.244219178,5.99458411,24.39432877,78.55717808,6.081890411,5.895368219
2019,CPV,24.12747945,78.09186301,6.066931507,6.016354521,23.62690411,78.43213699,6.384054795,5.916464932,24.59265753,78.05117808,5.903315068,5.897894521,24.39185792,79.2439071,5.934918033,5.756960109,24.07265753,79.15906849,5.944273973,5.615759178,23.97630137,78.14235616,6.244219178,5.99458411
2020,CPV,24.75855191,78.53079235,5.77920765,5.854918033,24.12747945,78.09186301,6.066931507,6.016354521,23.62690411,78.43213699,6.384054795,5.916464932,24.59265753,78.05117808,5.903315068,5.897894521,24.39185792,79.2439071,5.934918033,5.756960109,24.07265753,79.15906849,5.944273973,5.615759178
2021,CPV,24.49463014,78.80915068,6.181945205,5.837051507,24.75855191,78.53079235,5.77920765,5.854918033,24.12747945,78.09186301,6.066931507,6.016354521,23.62690411,78.43213699,6.384054795,5.916464932,24.59265753,78.05117808,5.903315068,5.897894521,24.39185792,79.2439071,5.934918033,5.756960109
2022,CPV,24.60947945,78.80090411,5.979068493,5.875609863,24.49463014,78.80915068,6.181945205,5.837051507,24.75855191,78.53079235,5.77920765,5.854918033,24.12747945,78.09186301,6.066931507,6.016354521,23.62690411,78.43213699,6.384054795,5.916464932,24.59265753,78.05117808,5.903315068,5.897894521
2023,CPV,25.48917808,78.01386301,5.653260274,5.952075068,24.60947945,78.80090411,5.979068493,5.875609863,24.49463014,78.80915068,6.181945205,5.837051507,24.75855191,78.53079235,5.77920765,5.854918033,24.12747945,78.09186301,6.066931507,6.016354521,23.62690411,78.43213699,6.384054795,5.916464932
2024,CPV,25.34106557,78.2754918,5.745437158,5.884534153,25.48917808,78.01386301,5.653260274,5.952075068,24.60947945,78.80090411,5.979068493,5.875609863,24.49463014,78.80915068,6.181945205,5.837051507,24.75855191,78.53079235,5.77920765,5.854918033,24.12747945,78.09186301,6.066931507,6.016354521
1995,CRI,23.52583562,79.7450137,1.363643836,5.10625589,24.22068493,72.00293151,1.420630137,5.145830959,23.76276712,76.7219726,1.40969863,5.077174521,23.98931694,74.38972678,1.411775956,5.087114754,23.71646575,75.61452055,1.427123288,5.203703288,23.89093151,74.91690411,1.45569863,5.202236438
1996,CRI,23.58844262,76.85811475,1.422650273,5.057200273,23.52583562,79.7450137,1.363643836,5.10625589,24.22068493,72.00293151,1.420630137,5.145830959,23.76276712,76.7219726,1.40969863,5.077174521,23.98931694,74.38972678,1.411775956,5.087114754,23.71646575,75.61452055,1.427123288,5.203703288
1997,CRI,23.84252055,77.40279452,1.488,5.498655068,23.58844262,76.85811475,1.422650273,5.057200273,23.52583562,79.7450137,1.363643836,5.10625589,24.22068493,72.00293151,1.420630137,5.145830959,23.76276712,76.7219726,1.40969863,5.077174521,23.98931694,74.38972678,1.411775956,5.087114754
1998,CRI,24.06920548,79.66767123,1.453890411,5.239766575,23.84252055,77.40279452,1.488,5.498655068,23.58844262,76.85811475,1.422650273,5.057200273,23.52583562,79.7450137,1.363643836,5.10625589,24.22068493,72.00293151,1.420630137,5.145830959,23.76276712,76.7219726,1.40969863,5.077174521
1999,CRI,22.35490411,85.35082192,1.448684932,5.046323014,24.06920548,79.66767123,1.453890411,5.239766575,23.84252055,77.40279452,1.488,5.498655068,23.58844262,76.85811475,1.422650273,5.057200273,23.52583562,79.7450137,1.363643836,5.10625589,24.22068493,72.00293151,1.420630137,5.145830959
2000,CRI,22.84062842,81.81038251,1.427377049,5.053472131,22.35490411,85.35082192,1.448684932,5.046323014,24.06920548,79.66767123,1.453890411,5.239766575,23.84252055,77.40279452,1.488,5.498655068,23.58844262,76.85811475,1.422650273,5.057200273,23.52583562,79.7450137,1.363643836,5.10625589
2001,CRI,23.64860274,77.818,1.470328767,5.04491726,22.84062842,81.81038251,1.427377049,5.053472131,22.35490411,85.35082192,1.448684932,5.046323014,24.06920548,79.66767123,1.453890411,5.239766575,23.84252055,77.40279452,1.488,5.498655068,23.58844262,76.85811475,1.422650273,5.057200273
2002,CRI,23.78619178,78.35786301,1.582958904,5.273394795,23.64860274,77.818,1.470328767,5.04491726,22.84062842,81.81038251,1.427377049,5.053472131,22.35490411,85.35082192,1.448684932,5.046323014,24.06920548,79.66767123,1.453890411,5.239766575,23.84252055,77.40279452,1.488,5.498655068
2003,CRI,23.67827397,80.34090411,1.341342466,5.087708767,23.78619178,78.35786301,1.582958904,5.273394795,23.64860274,77.818,1.470328767,5.04491726,22.84062842,81.81038251,1.427377049,5.053472131,22.35490411,85.35082192,1.448684932,5.046323014,24.06920548,79.66767123,1.453890411,5.239766575
2004,CRI,23.82844262,78.51797814,1.459617486,5.211091257,23.67827397,80.34090411,1.341342466,5.087708767,23.78619178,78.35786301,1.582958904,5.273394795,23.64860274,77.818,1.470328767,5.04491726,22.84062842,81.81038251,1.427377049,5.053472131,22.35490411,85.35082192,1.448684932,5.046323014
2005,CRI,23.31243836,83.18027397,1.409780822,4.873060548,23.82844262,78.51797814,1.459617486,5.211091257,23.67827397,80.34090411,1.341342466,5.087708767,23.78619178,78.35786301,1.582958904,5.273394795,23.64860274,77.818,1.470328767,5.04491726,22.84062842,81.81038251,1.427377049,5.053472131
2006,CRI,23.32778082,81.79857534,1.378356164,5.168938904,23.31243836,83.18027397,1.409780822,4.873060548,23.82844262,78.51797814,1.459617486,5.211091257,23.67827397,80.34090411,1.341342466,5.087708767,23.78619178,78.35786301,1.582958904,5.273394795,23.64860274,77.818,1.470328767,5.04491726
2007,CRI,23.42290411,81.39186301,1.339506849,5.018284658,23.32778082,81.79857534,1.378356164,5.168938904,23.31243836,83.18027397,1.409780822,4.873060548,23.82844262,78.51797814,1.459617486,5.211091257,23.67827397,80.34090411,1.341342466,5.087708767,23.78619178,78.35786301,1.582958904,5.273394795
2008,CRI,22.78303279,83.67469945,1.388415301,5.122359836,23.42290411,81.39186301,1.339506849,5.018284658,23.32778082,81.79857534,1.378356164,5.168938904,23.31243836,83.18027397,1.409780822,4.873060548,23.82844262,78.51797814,1.459617486,5.211091257,23.67827397,80.34090411,1.341342466,5.087708767
2009,CRI,23.56052055,80.30008219,1.452109589,5.230648219,22.78303279,83.67469945,1.388415301,5.122359836,23.42290411,81.39186301,1.339506849,5.018284658,23.32778082,81.79857534,1.378356164,5.168938904,23.31243836,83.18027397,1.409780822,4.873060548,23.82844262,78.51797814,1.459617486,5.211091257
2010,CRI,23.49049315,81.81227397,1.399315068,4.895704658,23.56052055,80.30008219,1.452109589,5.230648219,22.78303279,83.67469945,1.388415301,5.122359836,23.42290411,81.39186301,1.339506849,5.018284658,23.32778082,81.79857534,1.378356164,5.168938904,23.31243836,83.18027397,1.409780822,4.873060548
2011,CRI,23.07887671,82.55468493,1.29260274,5.019649315,23.49049315,81.81227397,1.399315068,4.895704658,23.56052055,80.30008219,1.452109589,5.230648219,22.78303279,83.67469945,1.388415301,5.122359836,23.42290411,81.39186301,1.339506849,5.018284658,23.32778082,81.79857534,1.378356164,5.168938904
2012,CRI,23.21322404,82.0407377,1.377650273,5.214598907,23.07887671,82.55468493,1.29260274,5.019649315,23.49049315,81.81227397,1.399315068,4.895704658,23.56052055,80.30008219,1.452109589,5.230648219,22.78303279,83.67469945,1.388415301,5.122359836,23.42290411,81.39186301,1.339506849,5.018284658
2013,CRI,23.40726027,82.05167123,1.27969863,5.168076986,23.21322404,82.0407377,1.377650273,5.214598907,23.07887671,82.55468493,1.29260274,5.019649315,23.49049315,81.81227397,1.399315068,4.895704658,23.56052055,80.30008219,1.452109589,5.230648219,22.78303279,83.67469945,1.388415301,5.122359836
2014,CRI,23.3569589,82.84156164,1.334082192,5.241587671,23.40726027,82.05167123,1.27969863,5.168076986,23.21322404,82.0407377,1.377650273,5.214598907,23.07887671,82.55468493,1.29260274,5.019649315,23.49049315,81.81227397,1.399315068,4.895704658,23.56052055,80.30008219,1.452109589,5.230648219
2015,CRI,23.80619178,81.87920548,1.428136986,5.416410137,23.3569589,82.84156164,1.334082192,5.241587671,23.40726027,82.05167123,1.27969863,5.168076986,23.21322404,82.0407377,1.377650273,5.214598907,23.07887671,82.55468493,1.29260274,5.019649315,23.49049315,81.81227397,1.399315068,4.895704658
2016,CRI,23.76751366,82.87617486,1.276584699,5.142294809,23.80619178,81.87920548,1.428136986,5.416410137,23.3569589,82.84156164,1.334082192,5.241587671,23.40726027,82.05167123,1.27969863,5.168076986,23.21322404,82.0407377,1.377650273,5.214598907,23.07887671,82.55468493,1.29260274,5.019649315
2017,CRI,23.25246575,85.33030137,1.273671233,5.198510137,23.76751366,82.87617486,1.276584699,5.142294809,23.80619178,81.87920548,1.428136986,5.416410137,23.3569589,82.84156164,1.334082192,5.241587671,23.40726027,82.05167123,1.27969863,5.168076986,23.21322404,82.0407377,1.377650273,5.214598907
2018,CRI,23.08709589,84.68610959,1.323479452,5.205187123,23.25246575,85.33030137,1.273671233,5.198510137,23.76751366,82.87617486,1.276584699,5.142294809,23.80619178,81.87920548,1.428136986,5.416410137,23.3569589,82.84156164,1.334082192,5.241587671,23.40726027,82.05167123,1.27969863,5.168076986
2019,CRI,23.77969863,81.87706849,1.282191781,5.223632877,23.08709589,84.68610959,1.323479452,5.205187123,23.25246575,85.33030137,1.273671233,5.198510137,23.76751366,82.87617486,1.276584699,5.142294809,23.80619178,81.87920548,1.428136986,5.416410137,23.3569589,82.84156164,1.334082192,5.241587671
2020,CRI,23.4068306,84.75893443,1.295437158,5.179747541,23.77969863,81.87706849,1.282191781,5.223632877,23.08709589,84.68610959,1.323479452,5.205187123,23.25246575,85.33030137,1.273671233,5.198510137,23.76751366,82.87617486,1.276584699,5.142294809,23.80619178,81.87920548,1.428136986,5.416410137
2021,CRI,23.09109589,86.13038356,1.175315068,5.176132877,23.4068306,84.75893443,1.295437158,5.179747541,23.77969863,81.87706849,1.282191781,5.223632877,23.08709589,84.68610959,1.323479452,5.205187123,23.25246575,85.33030137,1.273671233,5.198510137,23.76751366,82.87617486,1.276584699,5.142294809
2022,CRI,23.09073973,84.75693151,1.218109589,5.139657808,23.09109589,86.13038356,1.175315068,5.176132877,23.4068306,84.75893443,1.295437158,5.179747541,23.77969863,81.87706849,1.282191781,5.223632877,23.08709589,84.68610959,1.323479452,5.205187123,23.25246575,85.33030137,1.273671233,5.198510137
2023,CRI,23.85375342,83.64945205,1.300821918,5.403463562,23.09073973,84.75693151,1.218109589,5.139657808,23.09109589,86.13038356,1.175315068,5.176132877,23.4068306,84.75893443,1.295437158,5.179747541,23.77969863,81.87706849,1.282191781,5.223632877,23.08709589,84.68610959,1.323479452,5.205187123
2024,CRI,24.05363388,84.84259563,1.253142077,5.055628142,23.85375342,83.64945205,1.300821918,5.403463562,23.09073973,84.75693151,1.218109589,5.139657808,23.09109589,86.13038356,1.175315068,5.176132877,23.4068306,84.75893443,1.295437158,5.179747541,23.77969863,81.87706849,1.282191781,5.223632877
1995,CUB,25.50882192,77.1180274,4.151753425,5.030146027,25.83369863,75.98865753,4.229479452,5.181212055,25.45720548,76.06142466,4.419753425,5.235644932,25.36989071,75.40983607,4.310464481,4.905569672,25.78747945,76.27005479,4.294657534,5.085424658,25.98561644,74.07994521,4.638657534,5.156256986
1996,CUB,25.50387978,72.69592896,4.692240437,5.180912568,25.50882192,77.1180274,4.151753425,5.030146027,25.83369863,75.98865753,4.229479452,5.181212055,25.45720548,76.06142466,4.419753425,5.235644932,25.36989071,75.40983607,4.310464481,4.905569672,25.78747945,76.27005479,4.294657534,5.085424658
1997,CUB,26.09780822,74.61863014,4.378630137,5.148763562,25.50387978,72.69592896,4.692240437,5.180912568,25.50882192,77.1180274,4.151753425,5.030146027,25.83369863,75.98865753,4.229479452,5.181212055,25.45720548,76.06142466,4.419753425,5.235644932,25.36989071,75.40983607,4.310464481,4.905569672
1998,CUB,26.86383562,69.38369863,4.930410959,5.213396712,26.09780822,74.61863014,4.378630137,5.148763562,25.50387978,72.69592896,4.692240437,5.180912568,25.50882192,77.1180274,4.151753425,5.030146027,25.83369863,75.98865753,4.229479452,5.181212055,25.45720548,76.06142466,4.419753425,5.235644932
1999,CUB,25.92643836,71.37273973,4.39630137,5.218847123,26.86383562,69.38369863,4.930410959,5.213396712,26.09780822,74.61863014,4.378630137,5.148763562,25.50387978,72.69592896,4.692240437,5.180912568,25.50882192,77.1180274,4.151753425,5.030146027,25.83369863,75.98865753,4.229479452,5.181212055
2000,CUB,25.73510929,71.69333333,4.337513661,5.385517213,25.92643836,71.37273973,4.39630137,5.218847123,26.86383562,69.38369863,4.930410959,5.213396712,26.09780822,74.61863014,4.378630137,5.148763562,25.50387978,72.69592896,4.692240437,5.180912568,25.50882192,77.1180274,4.151753425,5.030146027
2001,CUB,25.41260274,75.13967123,4.640849315,5.130517534,25.73510929,71.69333333,4.337513661,5.385517213,25.92643836,71.37273973,4.39630137,5.218847123,26.86383562,69.38369863,4.930410959,5.213396712,26.09780822,74.61863014,4.378630137,5.148763562,25.50387978,72.69592896,4.692240437,5.180912568
2002,CUB,26.50956164,71.72986301,4.565917808,5.225812329,25.41260274,75.13967123,4.640849315,5.130517534,25.73510929,71.69333333,4.337513661,5.385517213,25.92643836,71.37273973,4.39630137,5.218847123,26.86383562,69.38369863,4.930410959,5.213396712,26.09780822,74.61863014,4.378630137,5.148763562
2003,CUB,26.5809589,70.09865753,4.435534247,5.191149589,26.50956164,71.72986301,4.565917808,5.225812329,25.41260274,75.13967123,4.640849315,5.130517534,25.73510929,71.69333333,4.337513661,5.385517213,25.92643836,71.37273973,4.39630137,5.218847123,26.86383562,69.38369863,4.930410959,5.213396712
